year,date,time,date_time,temp,tz,temp_C
2021,2021-09-25,08:00:00,2021-09-25T08:00:00Z,59.142,EST,15.07888888888889
2021,2021-09-25,09:00:00,2021-09-25T09:00:00Z,59.358,EST,15.198888888888888
2021,2021-09-25,10:00:00,2021-09-25T10:00:00Z,57.117,EST,13.953888888888889
2021,2021-09-25,11:00:00,2021-09-25T11:00:00Z,56.728,EST,13.73777777777778
2021,2021-09-25,12:00:00,2021-09-25T12:00:00Z,56.512,EST,13.617777777777778
2021,2021-09-25,13:00:00,2021-09-25T13:00:00Z,56.556,EST,13.642222222222221
2021,2021-09-25,14:00:00,2021-09-25T14:00:00Z,55.992,EST,13.328888888888889
2021,2021-09-25,15:00:00,2021-09-25T15:00:00Z,56.035,EST,13.352777777777776
2021,2021-09-25,16:00:00,2021-09-25T16:00:00Z,56.035,EST,13.352777777777776
2021,2021-09-25,17:00:00,2021-09-25T17:00:00Z,56.165,EST,13.425
2021,2021-09-25,18:00:00,2021-09-25T18:00:00Z,56.469,EST,13.59388888888889
2021,2021-09-25,19:00:00,2021-09-25T19:00:00Z,57.506,EST,14.17
2021,2021-09-25,20:00:00,2021-09-25T20:00:00Z,58.066,EST,14.481111111111113
2021,2021-09-25,21:00:00,2021-09-25T21:00:00Z,58.152,EST,14.52888888888889
2021,2021-09-25,22:00:00,2021-09-25T22:00:00Z,58.498,EST,14.72111111111111
2021,2021-09-25,23:00:00,2021-09-25T23:00:00Z,56.858,EST,13.809999999999999
2021,2021-09-26,00:00:00,2021-09-26T00:00:00Z,56.728,EST,13.73777777777778
2021,2021-09-26,01:00:00,2021-09-26T01:00:00Z,56.728,EST,13.73777777777778
2021,2021-09-26,02:00:00,2021-09-26T02:00:00Z,56.556,EST,13.642222222222221
2021,2021-09-26,03:00:00,2021-09-26T03:00:00Z,56.685,EST,13.71388888888889
2021,2021-09-26,04:00:00,2021-09-26T04:00:00Z,57.29,EST,14.05
2021,2021-09-26,05:00:00,2021-09-26T05:00:00Z,57.247,EST,14.026111111111112
2021,2021-09-26,06:00:00,2021-09-26T06:00:00Z,57.636,EST,14.242222222222225
2021,2021-09-26,07:00:00,2021-09-26T07:00:00Z,57.506,EST,14.17
2021,2021-09-26,08:00:00,2021-09-26T08:00:00Z,57.592,EST,14.217777777777778
2021,2021-09-26,09:00:00,2021-09-26T09:00:00Z,57.722,EST,14.290000000000001
2021,2021-09-26,10:00:00,2021-09-26T10:00:00Z,57.204,EST,14.002222222222223
2021,2021-09-26,11:00:00,2021-09-26T11:00:00Z,57.42,EST,14.122222222222224
2021,2021-09-26,12:00:00,2021-09-26T12:00:00Z,56.599,EST,13.66611111111111
2021,2021-09-26,13:00:00,2021-09-26T13:00:00Z,55.819,EST,13.23277777777778
2021,2021-09-26,14:00:00,2021-09-26T14:00:00Z,56.208,EST,13.448888888888888
2021,2021-09-26,15:00:00,2021-09-26T15:00:00Z,56.165,EST,13.425
2021,2021-09-26,16:00:00,2021-09-26T16:00:00Z,56.556,EST,13.642222222222221
2021,2021-09-26,17:00:00,2021-09-26T17:00:00Z,56.426,EST,13.570000000000002
2021,2021-09-26,18:00:00,2021-09-26T18:00:00Z,56.383,EST,13.546111111111113
2021,2021-09-26,19:00:00,2021-09-26T19:00:00Z,56.599,EST,13.66611111111111
2021,2021-09-26,20:00:00,2021-09-26T20:00:00Z,56.426,EST,13.570000000000002
2021,2021-09-26,21:00:00,2021-09-26T21:00:00Z,56.772,EST,13.762222222222222
2021,2021-09-26,22:00:00,2021-09-26T22:00:00Z,56.815,EST,13.78611111111111
2021,2021-09-26,23:00:00,2021-09-26T23:00:00Z,56.988,EST,13.882222222222223
2021,2021-09-27,00:00:00,2021-09-27T00:00:00Z,56.901,EST,13.833888888888891
2021,2021-09-27,01:00:00,2021-09-27T01:00:00Z,56.815,EST,13.78611111111111
2021,2021-09-27,02:00:00,2021-09-27T02:00:00Z,56.642,EST,13.690000000000003
2021,2021-09-27,03:00:00,2021-09-27T03:00:00Z,56.295,EST,13.497222222222224
2021,2021-09-27,04:00:00,2021-09-27T04:00:00Z,55.949,EST,13.305
2021,2021-09-27,05:00:00,2021-09-27T05:00:00Z,55.602,EST,13.11222222222222
2021,2021-09-27,06:00:00,2021-09-27T06:00:00Z,55.429,EST,13.016111111111114
2021,2021-09-27,07:00:00,2021-09-27T07:00:00Z,55.342,EST,12.967777777777778
2021,2021-09-27,08:00:00,2021-09-27T08:00:00Z,55.342,EST,12.967777777777778
2021,2021-09-27,09:00:00,2021-09-27T09:00:00Z,55.429,EST,13.016111111111114
2021,2021-09-27,10:00:00,2021-09-27T10:00:00Z,55.647,EST,13.137222222222222
2021,2021-09-27,11:00:00,2021-09-27T11:00:00Z,55.69,EST,13.16111111111111
2021,2021-09-27,12:00:00,2021-09-27T12:00:00Z,56.079,EST,13.377222222222223
2021,2021-09-27,13:00:00,2021-09-27T13:00:00Z,56.208,EST,13.448888888888888
2021,2021-09-27,14:00:00,2021-09-27T14:00:00Z,56.165,EST,13.425
2021,2021-09-27,15:00:00,2021-09-27T15:00:00Z,56.208,EST,13.448888888888888
2021,2021-09-27,16:00:00,2021-09-27T16:00:00Z,56.035,EST,13.352777777777776
2021,2021-09-27,17:00:00,2021-09-27T17:00:00Z,56.512,EST,13.617777777777778
2021,2021-09-27,18:00:00,2021-09-27T18:00:00Z,56.988,EST,13.882222222222223
2021,2021-09-27,19:00:00,2021-09-27T19:00:00Z,56.815,EST,13.78611111111111
2021,2021-09-27,20:00:00,2021-09-27T20:00:00Z,57.376,EST,14.097777777777777
2021,2021-09-27,21:00:00,2021-09-27T21:00:00Z,57.463,EST,14.146111111111113
2021,2021-09-27,22:00:00,2021-09-27T22:00:00Z,57.463,EST,14.146111111111113
2021,2021-09-27,23:00:00,2021-09-27T23:00:00Z,57.463,EST,14.146111111111113
2021,2021-09-28,00:00:00,2021-09-28T00:00:00Z,56.642,EST,13.690000000000003
2021,2021-09-28,01:00:00,2021-09-28T01:00:00Z,56.208,EST,13.448888888888888
2021,2021-09-28,02:00:00,2021-09-28T02:00:00Z,56.122,EST,13.401111111111112
2021,2021-09-28,03:00:00,2021-09-28T03:00:00Z,56.122,EST,13.401111111111112
2021,2021-09-28,04:00:00,2021-09-28T04:00:00Z,55.992,EST,13.328888888888889
2021,2021-09-28,05:00:00,2021-09-28T05:00:00Z,55.949,EST,13.305
2021,2021-09-28,06:00:00,2021-09-28T06:00:00Z,55.949,EST,13.305
2021,2021-09-28,07:00:00,2021-09-28T07:00:00Z,55.819,EST,13.23277777777778
2021,2021-09-28,08:00:00,2021-09-28T08:00:00Z,55.992,EST,13.328888888888889
2021,2021-09-28,09:00:00,2021-09-28T09:00:00Z,56.208,EST,13.448888888888888
2021,2021-09-28,10:00:00,2021-09-28T10:00:00Z,57.463,EST,14.146111111111113
2021,2021-09-28,11:00:00,2021-09-28T11:00:00Z,57.592,EST,14.217777777777778
2021,2021-09-28,12:00:00,2021-09-28T12:00:00Z,56.295,EST,13.497222222222224
2021,2021-09-28,13:00:00,2021-09-28T13:00:00Z,56.251,EST,13.472777777777777
2021,2021-09-28,14:00:00,2021-09-28T14:00:00Z,56.469,EST,13.59388888888889
2021,2021-09-28,15:00:00,2021-09-28T15:00:00Z,56.34,EST,13.522222222222224
2021,2021-09-28,16:00:00,2021-09-28T16:00:00Z,55.992,EST,13.328888888888889
2021,2021-09-28,17:00:00,2021-09-28T17:00:00Z,55.776,EST,13.208888888888891
2021,2021-09-28,18:00:00,2021-09-28T18:00:00Z,55.515,EST,13.06388888888889
2021,2021-09-28,19:00:00,2021-09-28T19:00:00Z,55.515,EST,13.06388888888889
2021,2021-09-28,20:00:00,2021-09-28T20:00:00Z,55.602,EST,13.11222222222222
2021,2021-09-28,21:00:00,2021-09-28T21:00:00Z,55.906,EST,13.28111111111111
2021,2021-09-28,22:00:00,2021-09-28T22:00:00Z,56.122,EST,13.401111111111112
2021,2021-09-28,23:00:00,2021-09-28T23:00:00Z,56.208,EST,13.448888888888888
2021,2021-09-29,00:00:00,2021-09-29T00:00:00Z,56.426,EST,13.570000000000002
2021,2021-09-29,01:00:00,2021-09-29T01:00:00Z,56.815,EST,13.78611111111111
2021,2021-09-29,02:00:00,2021-09-29T02:00:00Z,56.815,EST,13.78611111111111
2021,2021-09-29,03:00:00,2021-09-29T03:00:00Z,56.599,EST,13.66611111111111
2021,2021-09-29,04:00:00,2021-09-29T04:00:00Z,56.512,EST,13.617777777777778
2021,2021-09-29,05:00:00,2021-09-29T05:00:00Z,56.383,EST,13.546111111111113
2021,2021-09-29,06:00:00,2021-09-29T06:00:00Z,56.208,EST,13.448888888888888
2021,2021-09-29,07:00:00,2021-09-29T07:00:00Z,55.906,EST,13.28111111111111
2021,2021-09-29,08:00:00,2021-09-29T08:00:00Z,55.949,EST,13.305
2021,2021-09-29,09:00:00,2021-09-29T09:00:00Z,56.035,EST,13.352777777777776
2021,2021-09-29,10:00:00,2021-09-29T10:00:00Z,56.035,EST,13.352777777777776
2021,2021-09-29,11:00:00,2021-09-29T11:00:00Z,55.472,EST,13.040000000000001
2021,2021-09-29,12:00:00,2021-09-29T12:00:00Z,55.906,EST,13.28111111111111
2021,2021-09-29,13:00:00,2021-09-29T13:00:00Z,56.295,EST,13.497222222222224
2021,2021-09-29,14:00:00,2021-09-29T14:00:00Z,56.295,EST,13.497222222222224
2021,2021-09-29,15:00:00,2021-09-29T15:00:00Z,56.34,EST,13.522222222222224
2021,2021-09-29,16:00:00,2021-09-29T16:00:00Z,56.512,EST,13.617777777777778
2021,2021-09-29,17:00:00,2021-09-29T17:00:00Z,56.512,EST,13.617777777777778
2021,2021-09-29,18:00:00,2021-09-29T18:00:00Z,56.426,EST,13.570000000000002
2021,2021-09-29,19:00:00,2021-09-29T19:00:00Z,56.122,EST,13.401111111111112
2021,2021-09-29,20:00:00,2021-09-29T20:00:00Z,56.815,EST,13.78611111111111
2021,2021-09-29,21:00:00,2021-09-29T21:00:00Z,56.685,EST,13.71388888888889
2021,2021-09-29,22:00:00,2021-09-29T22:00:00Z,57.463,EST,14.146111111111113
2021,2021-09-29,23:00:00,2021-09-29T23:00:00Z,56.685,EST,13.71388888888889
2021,2021-09-30,00:00:00,2021-09-30T00:00:00Z,55.213,EST,12.896111111111113
2021,2021-09-30,01:00:00,2021-09-30T01:00:00Z,54.952,EST,12.751111111111111
2021,2021-09-30,02:00:00,2021-09-30T02:00:00Z,56.122,EST,13.401111111111112
2021,2021-09-30,03:00:00,2021-09-30T03:00:00Z,56.165,EST,13.425
2021,2021-09-30,04:00:00,2021-09-30T04:00:00Z,56.383,EST,13.546111111111113
2021,2021-09-30,05:00:00,2021-09-30T05:00:00Z,56.295,EST,13.497222222222224
2021,2021-09-30,06:00:00,2021-09-30T06:00:00Z,56.165,EST,13.425
2021,2021-09-30,07:00:00,2021-09-30T07:00:00Z,56.035,EST,13.352777777777776
2021,2021-09-30,08:00:00,2021-09-30T08:00:00Z,55.992,EST,13.328888888888889
2021,2021-09-30,09:00:00,2021-09-30T09:00:00Z,55.992,EST,13.328888888888889
2021,2021-09-30,10:00:00,2021-09-30T10:00:00Z,55.992,EST,13.328888888888889
2021,2021-09-30,11:00:00,2021-09-30T11:00:00Z,56.079,EST,13.377222222222223
2021,2021-09-30,12:00:00,2021-09-30T12:00:00Z,56.035,EST,13.352777777777776
2021,2021-09-30,13:00:00,2021-09-30T13:00:00Z,56.122,EST,13.401111111111112
2021,2021-09-30,14:00:00,2021-09-30T14:00:00Z,56.251,EST,13.472777777777777
2021,2021-09-30,15:00:00,2021-09-30T15:00:00Z,56.079,EST,13.377222222222223
2021,2021-09-30,16:00:00,2021-09-30T16:00:00Z,56.815,EST,13.78611111111111
2021,2021-09-30,17:00:00,2021-09-30T17:00:00Z,57.29,EST,14.05
2021,2021-09-30,18:00:00,2021-09-30T18:00:00Z,57.247,EST,14.026111111111112
2021,2021-09-30,19:00:00,2021-09-30T19:00:00Z,57.247,EST,14.026111111111112
2021,2021-09-30,20:00:00,2021-09-30T20:00:00Z,56.988,EST,13.882222222222223
2021,2021-09-30,21:00:00,2021-09-30T21:00:00Z,56.772,EST,13.762222222222222
2021,2021-09-30,22:00:00,2021-09-30T22:00:00Z,56.34,EST,13.522222222222224
2021,2021-09-30,23:00:00,2021-09-30T23:00:00Z,56.079,EST,13.377222222222223
2021,2021-10-01,00:00:00,2021-10-01T00:00:00Z,53.865,EST,12.147222222222224
2021,2021-10-01,01:00:00,2021-10-01T01:00:00Z,53.472,EST,11.92888888888889
2021,2021-10-01,02:00:00,2021-10-01T02:00:00Z,53.515,EST,11.95277777777778
2021,2021-10-01,03:00:00,2021-10-01T03:00:00Z,56.035,EST,13.352777777777776
2021,2021-10-01,04:00:00,2021-10-01T04:00:00Z,56.556,EST,13.642222222222221
2021,2021-10-01,05:00:00,2021-10-01T05:00:00Z,56.685,EST,13.71388888888889
2021,2021-10-01,06:00:00,2021-10-01T06:00:00Z,56.556,EST,13.642222222222221
2021,2021-10-01,07:00:00,2021-10-01T07:00:00Z,56.469,EST,13.59388888888889
2021,2021-10-01,08:00:00,2021-10-01T08:00:00Z,56.642,EST,13.690000000000003
2021,2021-10-01,09:00:00,2021-10-01T09:00:00Z,56.858,EST,13.809999999999999
2021,2021-10-01,10:00:00,2021-10-01T10:00:00Z,56.988,EST,13.882222222222223
2021,2021-10-01,11:00:00,2021-10-01T11:00:00Z,57.16,EST,13.977777777777776
2021,2021-10-01,12:00:00,2021-10-01T12:00:00Z,57.247,EST,14.026111111111112
2021,2021-10-01,13:00:00,2021-10-01T13:00:00Z,56.988,EST,13.882222222222223
2021,2021-10-01,14:00:00,2021-10-01T14:00:00Z,57.204,EST,14.002222222222223
2021,2021-10-01,15:00:00,2021-10-01T15:00:00Z,57.765,EST,14.31388888888889
2021,2021-10-01,16:00:00,2021-10-01T16:00:00Z,57.679,EST,14.266111111111114
2021,2021-10-01,17:00:00,2021-10-01T17:00:00Z,57.636,EST,14.242222222222225
2021,2021-10-01,18:00:00,2021-10-01T18:00:00Z,57.42,EST,14.122222222222224
2021,2021-10-01,19:00:00,2021-10-01T19:00:00Z,57.16,EST,13.977777777777776
2021,2021-10-01,20:00:00,2021-10-01T20:00:00Z,57.16,EST,13.977777777777776
2021,2021-10-01,21:00:00,2021-10-01T21:00:00Z,57.16,EST,13.977777777777776
2021,2021-10-01,22:00:00,2021-10-01T22:00:00Z,57.117,EST,13.953888888888889
2021,2021-10-01,23:00:00,2021-10-01T23:00:00Z,57.074,EST,13.93
2021,2021-10-02,00:00:00,2021-10-02T00:00:00Z,57.031,EST,13.90611111111111
2021,2021-10-02,01:00:00,2021-10-02T01:00:00Z,56.295,EST,13.497222222222224
2021,2021-10-02,02:00:00,2021-10-02T02:00:00Z,56.383,EST,13.546111111111113
2021,2021-10-02,03:00:00,2021-10-02T03:00:00Z,56.469,EST,13.59388888888889
2021,2021-10-02,04:00:00,2021-10-02T04:00:00Z,56.988,EST,13.882222222222223
2021,2021-10-02,05:00:00,2021-10-02T05:00:00Z,56.944,EST,13.85777777777778
2021,2021-10-02,06:00:00,2021-10-02T06:00:00Z,57.117,EST,13.953888888888889
2021,2021-10-02,07:00:00,2021-10-02T07:00:00Z,57.16,EST,13.977777777777776
2021,2021-10-02,08:00:00,2021-10-02T08:00:00Z,57.506,EST,14.17
2021,2021-10-02,09:00:00,2021-10-02T09:00:00Z,57.85,EST,14.361111111111112
2021,2021-10-02,10:00:00,2021-10-02T10:00:00Z,57.893,EST,14.385000000000002
2021,2021-10-02,11:00:00,2021-10-02T11:00:00Z,58.541,EST,14.745
2021,2021-10-02,12:00:00,2021-10-02T12:00:00Z,58.971,EST,14.983888888888888
2021,2021-10-02,13:00:00,2021-10-02T13:00:00Z,59.099,EST,15.054999999999998
2021,2021-10-02,14:00:00,2021-10-02T14:00:00Z,58.971,EST,14.983888888888888
2021,2021-10-02,15:00:00,2021-10-02T15:00:00Z,58.368,EST,14.64888888888889
2021,2021-10-02,16:00:00,2021-10-02T16:00:00Z,58.498,EST,14.72111111111111
2021,2021-10-02,17:00:00,2021-10-02T17:00:00Z,58.066,EST,14.481111111111113
2021,2021-10-02,18:00:00,2021-10-02T18:00:00Z,57.893,EST,14.385000000000002
2021,2021-10-02,19:00:00,2021-10-02T19:00:00Z,57.765,EST,14.31388888888889
2021,2021-10-02,20:00:00,2021-10-02T20:00:00Z,57.463,EST,14.146111111111113
2021,2021-10-02,21:00:00,2021-10-02T21:00:00Z,57.506,EST,14.17
2021,2021-10-02,22:00:00,2021-10-02T22:00:00Z,57.936,EST,14.408888888888889
2021,2021-10-02,23:00:00,2021-10-02T23:00:00Z,57.636,EST,14.242222222222225
2021,2021-10-03,00:00:00,2021-10-03T00:00:00Z,57.506,EST,14.17
2021,2021-10-03,01:00:00,2021-10-03T01:00:00Z,58.152,EST,14.52888888888889
2021,2021-10-03,02:00:00,2021-10-03T02:00:00Z,57.936,EST,14.408888888888889
2021,2021-10-03,03:00:00,2021-10-03T03:00:00Z,57.506,EST,14.17
2021,2021-10-03,04:00:00,2021-10-03T04:00:00Z,57.333,EST,14.073888888888888
2021,2021-10-03,05:00:00,2021-10-03T05:00:00Z,57.117,EST,13.953888888888889
2021,2021-10-03,06:00:00,2021-10-03T06:00:00Z,57.463,EST,14.146111111111113
2021,2021-10-03,07:00:00,2021-10-03T07:00:00Z,57.765,EST,14.31388888888889
2021,2021-10-03,08:00:00,2021-10-03T08:00:00Z,57.722,EST,14.290000000000001
2021,2021-10-03,09:00:00,2021-10-03T09:00:00Z,58.325,EST,14.625000000000002
2021,2021-10-03,10:00:00,2021-10-03T10:00:00Z,57.979,EST,14.432777777777778
2021,2021-10-03,11:00:00,2021-10-03T11:00:00Z,58.109,EST,14.505
2021,2021-10-03,12:00:00,2021-10-03T12:00:00Z,57.979,EST,14.432777777777778
2021,2021-10-03,13:00:00,2021-10-03T13:00:00Z,58.152,EST,14.52888888888889
2021,2021-10-03,14:00:00,2021-10-03T14:00:00Z,58.239,EST,14.577222222222222
2021,2021-10-03,15:00:00,2021-10-03T15:00:00Z,58.282,EST,14.60111111111111
2021,2021-10-03,16:00:00,2021-10-03T16:00:00Z,58.282,EST,14.60111111111111
2021,2021-10-03,17:00:00,2021-10-03T17:00:00Z,57.636,EST,14.242222222222225
2021,2021-10-03,18:00:00,2021-10-03T18:00:00Z,58.195,EST,14.552777777777779
2021,2021-10-03,19:00:00,2021-10-03T19:00:00Z,58.282,EST,14.60111111111111
2021,2021-10-03,20:00:00,2021-10-03T20:00:00Z,58.239,EST,14.577222222222222
2021,2021-10-03,21:00:00,2021-10-03T21:00:00Z,58.239,EST,14.577222222222222
2021,2021-10-03,22:00:00,2021-10-03T22:00:00Z,58.195,EST,14.552777777777779
2021,2021-10-03,23:00:00,2021-10-03T23:00:00Z,58.239,EST,14.577222222222222
2021,2021-10-04,00:00:00,2021-10-04T00:00:00Z,58.152,EST,14.52888888888889
2021,2021-10-04,01:00:00,2021-10-04T01:00:00Z,57.979,EST,14.432777777777778
2021,2021-10-04,02:00:00,2021-10-04T02:00:00Z,56.728,EST,13.73777777777778
2021,2021-10-04,03:00:00,2021-10-04T03:00:00Z,54.561,EST,12.533888888888889
2021,2021-10-04,04:00:00,2021-10-04T04:00:00Z,54.212,EST,12.340000000000002
2021,2021-10-04,05:00:00,2021-10-04T05:00:00Z,53.472,EST,11.92888888888889
2021,2021-10-04,06:00:00,2021-10-04T06:00:00Z,57.85,EST,14.361111111111112
2021,2021-10-04,07:00:00,2021-10-04T07:00:00Z,57.979,EST,14.432777777777778
2021,2021-10-04,08:00:00,2021-10-04T08:00:00Z,57.979,EST,14.432777777777778
2021,2021-10-04,09:00:00,2021-10-04T09:00:00Z,57.893,EST,14.385000000000002
2021,2021-10-04,10:00:00,2021-10-04T10:00:00Z,57.979,EST,14.432777777777778
2021,2021-10-04,11:00:00,2021-10-04T11:00:00Z,58.325,EST,14.625000000000002
2021,2021-10-04,12:00:00,2021-10-04T12:00:00Z,58.541,EST,14.745
2021,2021-10-04,13:00:00,2021-10-04T13:00:00Z,58.498,EST,14.72111111111111
2021,2021-10-04,14:00:00,2021-10-04T14:00:00Z,57.679,EST,14.266111111111114
2021,2021-10-04,15:00:00,2021-10-04T15:00:00Z,56.295,EST,13.497222222222224
2021,2021-10-04,16:00:00,2021-10-04T16:00:00Z,56.208,EST,13.448888888888888
2021,2021-10-04,17:00:00,2021-10-04T17:00:00Z,56.512,EST,13.617777777777778
2021,2021-10-04,18:00:00,2021-10-04T18:00:00Z,57.979,EST,14.432777777777778
2021,2021-10-04,19:00:00,2021-10-04T19:00:00Z,58.023,EST,14.457222222222224
2021,2021-10-04,20:00:00,2021-10-04T20:00:00Z,58.066,EST,14.481111111111113
2021,2021-10-04,21:00:00,2021-10-04T21:00:00Z,58.152,EST,14.52888888888889
2021,2021-10-04,22:00:00,2021-10-04T22:00:00Z,58.368,EST,14.64888888888889
2021,2021-10-04,23:00:00,2021-10-04T23:00:00Z,58.368,EST,14.64888888888889
2021,2021-10-05,00:00:00,2021-10-05T00:00:00Z,58.582,EST,14.767777777777779
2021,2021-10-05,01:00:00,2021-10-05T01:00:00Z,58.541,EST,14.745
2021,2021-10-05,02:00:00,2021-10-05T02:00:00Z,58.066,EST,14.481111111111113
2021,2021-10-05,03:00:00,2021-10-05T03:00:00Z,56.469,EST,13.59388888888889
2021,2021-10-05,04:00:00,2021-10-05T04:00:00Z,55.515,EST,13.06388888888889
2021,2021-10-05,05:00:00,2021-10-05T05:00:00Z,55.429,EST,13.016111111111114
2021,2021-10-05,06:00:00,2021-10-05T06:00:00Z,55.386,EST,12.992222222222225
2021,2021-10-05,07:00:00,2021-10-05T07:00:00Z,58.109,EST,14.505
2021,2021-10-05,08:00:00,2021-10-05T08:00:00Z,58.282,EST,14.60111111111111
2021,2021-10-05,09:00:00,2021-10-05T09:00:00Z,58.195,EST,14.552777777777779
2021,2021-10-05,10:00:00,2021-10-05T10:00:00Z,58.152,EST,14.52888888888889
2021,2021-10-05,11:00:00,2021-10-05T11:00:00Z,58.109,EST,14.505
2021,2021-10-05,12:00:00,2021-10-05T12:00:00Z,58.498,EST,14.72111111111111
2021,2021-10-05,13:00:00,2021-10-05T13:00:00Z,58.239,EST,14.577222222222222
2021,2021-10-05,14:00:00,2021-10-05T14:00:00Z,58.282,EST,14.60111111111111
2021,2021-10-05,15:00:00,2021-10-05T15:00:00Z,57.979,EST,14.432777777777778
2021,2021-10-05,16:00:00,2021-10-05T16:00:00Z,57.893,EST,14.385000000000002
2021,2021-10-05,17:00:00,2021-10-05T17:00:00Z,57.679,EST,14.266111111111114
2021,2021-10-05,18:00:00,2021-10-05T18:00:00Z,56.944,EST,13.85777777777778
2021,2021-10-05,19:00:00,2021-10-05T19:00:00Z,56.556,EST,13.642222222222221
2021,2021-10-05,20:00:00,2021-10-05T20:00:00Z,56.556,EST,13.642222222222221
2021,2021-10-05,21:00:00,2021-10-05T21:00:00Z,56.772,EST,13.762222222222222
2021,2021-10-05,22:00:00,2021-10-05T22:00:00Z,56.944,EST,13.85777777777778
2021,2021-10-05,23:00:00,2021-10-05T23:00:00Z,56.901,EST,13.833888888888891
2021,2021-10-06,00:00:00,2021-10-06T00:00:00Z,56.728,EST,13.73777777777778
2021,2021-10-06,01:00:00,2021-10-06T01:00:00Z,56.426,EST,13.570000000000002
2021,2021-10-06,02:00:00,2021-10-06T02:00:00Z,56.165,EST,13.425
2021,2021-10-06,03:00:00,2021-10-06T03:00:00Z,55.472,EST,13.040000000000001
2021,2021-10-06,04:00:00,2021-10-06T04:00:00Z,55.038,EST,12.798888888888888
2021,2021-10-06,05:00:00,2021-10-06T05:00:00Z,54.865,EST,12.70277777777778
2021,2021-10-06,06:00:00,2021-10-06T06:00:00Z,54.777,EST,12.65388888888889
2021,2021-10-06,07:00:00,2021-10-06T07:00:00Z,54.255,EST,12.36388888888889
2021,2021-10-06,08:00:00,2021-10-06T08:00:00Z,55.256,EST,12.92
2021,2021-10-06,09:00:00,2021-10-06T09:00:00Z,55.256,EST,12.92
2021,2021-10-06,10:00:00,2021-10-06T10:00:00Z,55.647,EST,13.137222222222222
2021,2021-10-06,11:00:00,2021-10-06T11:00:00Z,55.69,EST,13.16111111111111
2021,2021-10-06,12:00:00,2021-10-06T12:00:00Z,57.247,EST,14.026111111111112
2021,2021-10-06,13:00:00,2021-10-06T13:00:00Z,58.582,EST,14.767777777777779
2021,2021-10-06,14:00:00,2021-10-06T14:00:00Z,58.582,EST,14.767777777777779
2021,2021-10-06,15:00:00,2021-10-06T15:00:00Z,59.229,EST,15.127222222222223
2021,2021-10-06,16:00:00,2021-10-06T16:00:00Z,58.152,EST,14.52888888888889
2021,2021-10-06,17:00:00,2021-10-06T17:00:00Z,57.979,EST,14.432777777777778
2021,2021-10-06,18:00:00,2021-10-06T18:00:00Z,57.549,EST,14.193888888888889
2021,2021-10-06,19:00:00,2021-10-06T19:00:00Z,57.074,EST,13.93
2021,2021-10-06,20:00:00,2021-10-06T20:00:00Z,57.42,EST,14.122222222222224
2021,2021-10-06,21:00:00,2021-10-06T21:00:00Z,56.944,EST,13.85777777777778
2021,2021-10-06,22:00:00,2021-10-06T22:00:00Z,56.512,EST,13.617777777777778
2021,2021-10-06,23:00:00,2021-10-06T23:00:00Z,56.469,EST,13.59388888888889
2021,2021-10-07,00:00:00,2021-10-07T00:00:00Z,56.165,EST,13.425
2021,2021-10-07,01:00:00,2021-10-07T01:00:00Z,56.079,EST,13.377222222222223
2021,2021-10-07,02:00:00,2021-10-07T02:00:00Z,55.863,EST,13.257222222222223
2021,2021-10-07,03:00:00,2021-10-07T03:00:00Z,56.165,EST,13.425
2021,2021-10-07,04:00:00,2021-10-07T04:00:00Z,55.949,EST,13.305
2021,2021-10-07,05:00:00,2021-10-07T05:00:00Z,55.69,EST,13.16111111111111
2021,2021-10-07,06:00:00,2021-10-07T06:00:00Z,55.256,EST,12.92
2021,2021-10-07,07:00:00,2021-10-07T07:00:00Z,55.299,EST,12.943888888888889
2021,2021-10-07,08:00:00,2021-10-07T08:00:00Z,56.208,EST,13.448888888888888
2021,2021-10-07,09:00:00,2021-10-07T09:00:00Z,56.642,EST,13.690000000000003
2021,2021-10-07,10:00:00,2021-10-07T10:00:00Z,56.772,EST,13.762222222222222
2021,2021-10-07,11:00:00,2021-10-07T11:00:00Z,56.988,EST,13.882222222222223
2021,2021-10-07,12:00:00,2021-10-07T12:00:00Z,56.642,EST,13.690000000000003
2021,2021-10-07,13:00:00,2021-10-07T13:00:00Z,57.117,EST,13.953888888888889
2021,2021-10-07,14:00:00,2021-10-07T14:00:00Z,56.858,EST,13.809999999999999
2021,2021-10-07,15:00:00,2021-10-07T15:00:00Z,56.988,EST,13.882222222222223
2021,2021-10-07,16:00:00,2021-10-07T16:00:00Z,57.031,EST,13.90611111111111
2021,2021-10-07,17:00:00,2021-10-07T17:00:00Z,57.16,EST,13.977777777777776
2021,2021-10-07,18:00:00,2021-10-07T18:00:00Z,56.901,EST,13.833888888888891
2021,2021-10-07,19:00:00,2021-10-07T19:00:00Z,56.599,EST,13.66611111111111
2021,2021-10-07,20:00:00,2021-10-07T20:00:00Z,56.556,EST,13.642222222222221
2021,2021-10-07,21:00:00,2021-10-07T21:00:00Z,55.992,EST,13.328888888888889
2021,2021-10-07,22:00:00,2021-10-07T22:00:00Z,55.992,EST,13.328888888888889
2021,2021-10-07,23:00:00,2021-10-07T23:00:00Z,56.035,EST,13.352777777777776
2021,2021-10-08,00:00:00,2021-10-08T00:00:00Z,55.949,EST,13.305
2021,2021-10-08,01:00:00,2021-10-08T01:00:00Z,55.906,EST,13.28111111111111
